Crop,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Maize,Summer,Gazipur,1916.0,4497,516.9000000000001,-5755307.640000001,-17578.48,2.3470772442588728
Maize,Monsoon,Jessore,305100.0,791500,327.5,26036367.0,85581.0,2.594231399541134
Maize,Monsoon,Bogra,829299.0,1209947,123.29999999999995,78412282.83,206617.74,1.458999709393114
Maize,Monsoon,Brahmanbaria,299906.0,681424,-55.09999999999991,25829023.78,62974.619999999995,2.272125265916654
Maize,Monsoon,Chittagong,502797.0,1391132,666.7,44851190.49,146867.07,2.7667865957831888
Maize,Winter,Jamalpur,119.0,242,1840.6999999999998,-3988242.8,-11965.49,2.033613445378151
Maize,Summer,Mymensingh,184273.0,719263,474.0,27098549.43,54810.09,3.9032468131522253
Maize,Winter,Mymensingh,284883.0,2131513,805.5999999999999,41658319.75,93709.05,7.482064566857272
Maize,Monsoon,Jamalpur,8721.0,13055,2138.7,-1551354.69,-6906.96,1.4969613576424723
Maize,Winter,Pabna,2150.0,5217,2052.8,-630716.0,-2204.5,2.4265116279069767
Maize,Monsoon,Kushtia,745217.0,1232077,177.39999999999998,121838751.8,236921.61,1.6533130618329963
Maize,Monsoon,Chittagong,1262641.0,2988982,347.20000000000005,189499733.3,429924.35,2.3672461135033633
Maize,Winter,Narayanganj,104342.0,693800,526.5,15479371.84,28432.86,6.649287918575454
Maize,Summer,Mymensingh,153596.0,489273,347.79999999999995,12640590.64,20255.16,3.1854540482825073
Maize,Winter,Jessore,164827.0,988711,675.5,17766053.84,28613.67,5.998477191236873
Maize,Winter,Chittagong,103879.0,318029,35.59999999999991,9009476.71,10047.330000000002,3.0615331298915085
Maize,Autumn,Tongi,124673.0,270738,496.29999999999995,15106137.25,31635.550000000003,2.1715848660094808
Maize,Monsoon,Bogra,879420.0,846002,672.3,110310728.2,187472.4,0.9619999545154762
Maize,Monsoon,Satkhira,63500.0,124460,344.3545449999999,4637520.0,2955.0,1.96
Maize,Monsoon,Tangail,746700.0,2643900,809.8,104890683.0,192609.0,3.540779429489755
Maize,Summer,Chittagong,31000.0,122718,1022.3,3324560.0,5470.0,3.9586451612903226
Maize,Winter,Jessore,111990.0,573695,248.10000000000002,8602093.3,21997.5,5.12273417269399
Maize,Whole Year,Khulna,113.0,140,2719.2,-1980591.12,-5958.1900000000005,1.238938053097345
Maize,Summer,Kushtia,48817.0,120432,-385.5,2384807.92,62.29000000000087,2.4670094434315915
Maize,Autumn,Barisal,43701.0,117402,1339.9,3314357.49,2799.2700000000004,2.686483146838745
Maize,Monsoon,Sirajganj,101587.0,109598,492.70000000000005,8182313.039999999,9333.27,1.0788585153612176
Maize,Winter,Dinajpur,132342.0,333579,667.8,20731061.92,42966.54,2.5205830348642153
Maize,Summer,Natore,89.0,182,353.29999999999995,-4989327.12,-14981.31,2.044943820224719
Maize,Summer,Tangail,22300.0,31300,389.0,-1295747.0,-9648.0,1.4035874439461884
Maize,Autumn,Tongi,89591.91,136371,1058.3,7867807.252,18502.0584,1.5221352017163157
Maize,Monsoon,Kushtia,907927.0,1473111,474.4,87131193.59,230061.02,1.6224993859638495
Maize,Summer,Kushtia,21930.0,31514,-127.10000000000002,-1074538.0,-8491.2,1.4370269037847698
Maize,Monsoon,Rangamati,310883.0,440900,1156.2,28586735.11,93373.73,1.4182184294413012
Maize,Summer,Dinajpur,4000.0,8300,-539.4,-4396800.0,-13760.0,2.075
Maize,Monsoon,Brahmanbaria,287444.0,744603,417.70000000000005,45371381.44,94354.28,2.590428048593813
Maize,Monsoon,Jessore,413659.0,912047,-351.9,34161097.53,88414.75,2.204828131383579
Maize,Summer,Mymensingh,153596.0,489273,147.79999999999995,11640590.64,17255.16,3.1854540482825073
Maize,Monsoon,Cox's Bazar,552897.0,2436849,548.7,75888087.53,137282.19,4.40741946510833
Maize,Monsoon,Rajshahi,17039.0,25334,2254.7,1176050.69,748.5799999999999,1.486824344151652
Maize,Monsoon,Feni,39903.0,59611,1704.8000000000002,-82722.49000000022,-1625.2199999999993,1.4938977019271733
Maize,Monsoon,Rajshahi,16866.0,25247,3441.0,-2277475.42,-7614.84,1.4969168741847503
Maize,Monsoon,Satkhira,63660.0,126040,1559.8,7755895.0,16281.0,1.9798931825322024
Maize,Monsoon,Chittagong,1091587.0,2982667,-375.0999999999999,165372503.2,339223.71,2.7324134494089796
Maize,Monsoon,Brahmanbaria,297718.0,676644,957.0999999999999,40585582.72,20794.62,2.272768190032178
Maize,Monsoon,Noakhali,35.0,783,-183.60000000000002,-2994716.4,-8988.45,22.37142857142857
Maize,Monsoon,Feni,39770.0,59120,1203.4,1305318.0,-5636.8,1.4865476489816445
Maize,Monsoon,Cox's Bazar,521865.0,1408615,546.4,77780740.4,169215.45,2.6991942360572176
Maize,Summer,Barisal,39124.0,184380,96.0,1498887.6399999997,-5610.24,4.712708312033534
Maize,Monsoon,Rajshahi,16866.0,25247,3441.0,-2277475.42,-7614.84,1.4969168741847503
Maize,Monsoon,Feni,36700.0,57050,1838.1,-1367434.0,-6192.0,1.5544959128065394
Maize,Monsoon,Rajshahi,16866.0,25247,3241.0,-3277475.42,-10614.84,1.4969168741847503
Maize,Winter,Chittagong,103879.0,318029,1035.6,14009476.71,25047.33,3.0615331298915085
Maize,Monsoon,Rangamati,323598.0,486900,1586.5,40326700.58,68191.56,1.5046446516974765
Maize,Monsoon,Gazipur,51428.0,46658,472.5,-747658.3600000003,-4628.719999999999,0.9072489694329937
Maize,Winter,Jamalpur,119.0,242,2040.6999999999998,-2988242.8,-8965.49,2.033613445378151
Maize,Summer,Mymensingh,181481.0,623215,800.2,20209565.4,17036.96,3.4340509474821057
Maize,Monsoon,Chittagong,1091587.0,2982667,624.9000000000001,170372503.2,354223.71,2.7324134494089796
Maize,Monsoon,Brahmanbaria,299906.0,681424,144.9000000000001,26829023.78,65974.62,2.272125265916654
Maize,Winter,Gazipur,6505.0,17797,1033.8,-2132233.0,-7959.2,2.7358954650269025
Maize,Summer,Chittagong,27180.0,88183,1035.6,2927238.2,4338.6,3.2444076526857986
Maize,Autumn,Mymensingh,261039.0,926315,-475.9,32364681.200000003,59922.09,3.548569370860293
Maize,Monsoon,Dinajpur,443500.0,884600,266.5,43294655.0,109310.0,1.9945885005636979
Maize,Autumn,Mymensingh,263299.0,321402,800.2,31124086.6,30127.839999999997,1.2206730750971329
Maize,Winter,Pabna,2140.0,3336,2926.8,-1663078.4,-5186.8,1.5588785046728972
Maize,Monsoon,Kushtia,673768.0,1392479,-7.2000000000000455,105285169.6,223818.8,2.066703969318816
Maize,Winter,Natore,82.0,127,810.3,-3992237.06,-11979.5,1.548780487804878
Maize,Summer,Barisal,60813.0,310486,1395.8,7319592.25,15284.55,5.105585976682617
Maize,Monsoon,Kaptai,35637.0,48328,1938.6,1782154.81,3621.99,1.3561186407385581
Maize,Monsoon,Rangpur,2850.0,7940,185.4000000000001,-6658228.0,-20401.5,2.7859649122807015
Maize,Winter,Mymensingh,187399.0,622294,447.0,15139059.870000001,36723.74,3.320690078388892
Maize,Summer,Tangail,20100.0,30200,402.4,131982.0,-5583.0,1.5024875621890548
Maize,Summer,Natore,36.0,80,687.4000000000001,-2994565.44,-8988.119999999999,2.2222222222222223
Maize,Autumn,Gazipur,44436.0,111619,744.4000000000001,3996003.84,7885.68,2.511904761904762
Maize,Monsoon,Rajshahi,17209.0,26167,2195.9,-1318493.62,-9074.47,1.5205415770817596
Maize,Monsoon,Kaptai,48800.0,75226,1793.1999999999998,3706008.0,4104.0,1.541516393442623
Maize,Autumn,Tangail,21.0,19695,-43.90000000000009,-5998001.43,-17993.489999999998,937.8571428571429
Maize,Summer,Gazipur,1916.0,4497,1116.9,-2755307.64,-8578.48,2.3470772442588728
Maize,Monsoon,Cox's Bazar,521865.0,1408615,-53.60000000000002,74780740.4,160215.45,2.6991942360572176
Maize,Monsoon,Mymensingh,369521.0,395957,732.5,33508674.799999997,98161.09,1.0715412655843646
Maize,Monsoon,Dhaka,21297.0,17075,1143.4,567673.44,-1971.9899999999998,0.8017561158848664
Maize,Monsoon,Kushtia,673768.0,1392479,-207.20000000000005,104285169.6,220818.8,2.066703969318816
Maize,Monsoon,Jamalpur,5493.0,13758,1806.4,-2438999.91,-7571.82,2.504642271982523
Maize,Monsoon,Rajshahi,17175.0,24878,3418.2,-365455.25,-675.75,1.4485007278020379
Maize,Winter,Jamalpur,142.0,180,1429.9,-2978563.68,-8953.14,1.267605633802817
Maize,Monsoon,Bogra,848970.0,1486546,0.7999999999999545,76371989.9,200242.5,1.750999446387976
Maize,Summer,Kushtia,25366.0,33635,-409.5,-1760508.1400000001,-9419.48,1.3259875423795633
Maize,Winter,Tangail,116200.0,294500,774.0954549999999,17465824.0,32346.0,2.5344234079173837
Maize,Monsoon,Brahmanbaria,300150.0,682615,495.4000000000001,37040010.0,39024.0,2.274246210228219
Maize,Monsoon,Satkhira,63200.0,105540,762.5,5071272.0,4904.0,1.6699367088607595
Maize,Monsoon,Bogra,808300.0,1085400,589.0999999999999,73925911.0,241573.0,1.3428182605468266
Maize,Monsoon,Narayanganj,223113.0,1458297,540.9,31237597.37,57240.51,6.536136397251617
Maize,Monsoon,Satkhira,35000.0,52500,831.8,-564050.0,-2900.0,1.5
Maize,Summer,Chittagong,19621.0,67607,19.09999999999991,-3817473.8,-14132.65,3.4456449722236377
Maize,Summer,Mymensingh,151459.0,364449,932.5,12964149.2,37923.11,2.4062551581616147
Maize,Autumn,Gazipur,98714.0,202050,346.20000000000005,11536569.28,17575.62,2.046822132625565
Maize,Whole Year,Khulna,104.326,145,1989.6999999999998,-4983078.3228,-14963.4859,1.389874048655177
Maize,Autumn,Gazipur,50230.0,65866,-42.90000000000009,-2037276.0,-6433.299999999999,1.311288074855664
Maize,Whole Year,Khulna,51.0,71,2855.4,-1992631.01,-5986.23,1.392156862745098
Maize,Autumn,Mymensingh,277416.0,825146,461.0,38878719.36,82547.28,2.974399457853909
Maize,Winter,Mymensingh,190119.0,541979,532.5,14783757.2,43134.51,2.850735591918746
Maize,Winter,Chittagong,111362.0,347253,978.9863640000001,17655362.24,33749.46,3.118236023059931
Maize,Winter,Kushtia,3627.0,10185,272.9,-1516158.2,-5419.68,2.8081058726220016
Maize,Monsoon,Satkhira,63640.0,125920,1108.3,9049392.4,18001.2,1.978629792583281
Maize,Monsoon,Rajshahi,17175.0,24878,3418.2,-365455.25,-675.75,1.4485007278020379
Maize,Autumn,Gazipur,111982.0,284745,291.9000000000001,13601330.02,11875.68,2.5427747316533016
Maize,Monsoon,Jessore,305100.0,791500,527.5,27036367.0,88581.0,2.594231399541134
Maize,Monsoon,Dhaka,19216.0,14721,1851.4,828786.72,2956.96,0.7660803497085762
Maize,Monsoon,Faridpur,5800.0,17900,226.8,-84122.0,-1086.0,3.086206896551724
Maize,Monsoon,Jamalpur,8721.0,13055,2138.7,-1551354.69,-6906.96,1.4969613576424723
Maize,Monsoon,Cox's Bazar,521865.0,1408615,546.4,77780740.4,169215.45,2.6991942360572176
Maize,Monsoon,Barisal,38519.0,121161,1752.5,1805677.2000000002,5170.51,3.1454866429554245
Maize,Summer,Tangail,9500.0,14500,452.79999999999995,-1641120.0,-8145.0,1.5263157894736843
Maize,Monsoon,Dinajpur,310536.0,549680,725.4000000000001,48368939.2,102687.6,1.770100729062009
Maize,Monsoon,Rangpur,19810.0,45840,1180.0,118886.3999999999,-1472.1999999999998,2.313982836951035
Maize,Monsoon,Bogra,848970.0,1486546,600.8,79371989.9,209242.5,1.750999446387976
Maize,Winter,Narayanganj,145886.0,183156,112.39999999999998,18357029.5,39060.1,1.2554734518733806
Maize,Monsoon,Kushtia,810306.0,1040607,-248.10000000000002,92171895.52,155164.26,1.2842148521669592
Maize,Winter,Narayanganj,104342.0,693800,-73.5,12479371.84,19432.86,6.649287918575454
Maize,Winter,Mymensingh,187399.0,622294,847.0,17139059.87,42723.74,3.320690078388892
Maize,Winter,Jamalpur,175.0,227,1648.8,-974714.25,-2952.75,1.2971428571428572
Maize,Monsoon,Natore,26096.0,38701,909.8,1935276.7999999998,2089.76,1.4830242182709994
Maize,Summer,Mymensingh,153596.0,489273,747.8,14640590.64,26255.16,3.1854540482825073
Maize,Winter,Jessore,161853.0,1131719,420.5,22252556.6,44648.55,6.9922645857660966
Maize,Winter,Pabna,2140.0,3336,2726.8,-2663078.4,-8186.8,1.5588785046728972
Maize,Monsoon,Rajshahi,18174.0,41760,3044.4,-878433.7599999998,-5275.62,2.29778804886101
Maize,Monsoon,Chittagong,502797.0,1391132,466.70000000000005,43851190.49,143867.07,2.7667865957831888
Maize,Monsoon,Kaptai,45061.0,64714,1574.1,2485082.71,-4185.360000000001,1.436142118461641
Maize,Monsoon,Kaptai,34504.0,50025,1074.9,-2716254.32,-7303.76,1.4498319035474148
Maize,Monsoon,Rangpur,2960.0,8450,835.7,-2605136.0,-8526.4,2.85472972972973
Maize,Monsoon,Feni,39463.0,53840,2583.8,898944.3999999999,2444.2700000000004,1.3643159415148367
Maize,Monsoon,Pabna,12196.0,16608,2075.3,-130963.0,-1731.3999999999996,1.3617579534273532
Maize,Monsoon,Dhaka,19708.0,14056,1801.8000000000002,91610.04000000004,-678.8400000000001,0.7132129084635681
Maize,Monsoon,Narsingdi,126000.0,502000,305.20000000000005,19107520.0,35580.0,3.984126984126984
Maize,Winter,Narayanganj,153314.0,1049167,601.9000000000001,21209813.74,41593.62,6.843256323623414
Maize,Monsoon,Rajshahi,17209.0,26167,2195.9,-1318493.62,-9074.47,1.5205415770817596
Maize,Winter,Jamalpur,120.0,243,2444.2,-988579.6,-2962.8,2.025
Maize,Winter,Kushtia,10620.0,23341,-203.29999999999995,-2322995.8,-8495.4,2.197834274952919
Maize,Monsoon,Rangpur,6.0,23,1653.3000000000002,-1999428.98,-5998.139999999999,3.8333333333333335
Maize,Monsoon,Noakhali,53.0,95,-188.10000000000002,-3994587.11,-11986.22,1.7924528301886793
Maize,Autumn,Tangail,21.0,19695,556.0999999999999,-2998001.43,-8993.49,937.8571428571429
Maize,Monsoon,Tangail,389100.0,829700,1187.2,45660872.0,78711.0,2.132356720637368
Maize,Summer,Chittagong,27180.0,88183,835.5999999999999,1927238.2000000002,1338.6000000000004,3.2444076526857986
Maize,Winter,Narayanganj,158323.0,1059526,-29.100000000000023,19926373.12,45162.74,6.692179910688908
Maize,Monsoon,Bogra,1100000.0,3138000,400.70000000000005,170701000.0,354000.0,2.8527272727272726
Maize,Monsoon,Bogra,1100000.0,3138000,400.70000000000005,170701000.0,354000.0,2.8527272727272726
Maize,Monsoon,Rajshahi,18056.0,41242,2870.8,-2148777.04,-9041.52,2.284116083296411
Maize,Monsoon,Rangpur,19810.0,45840,1380.0,1118886.4,1527.8000000000002,2.313982836951035
Maize,Monsoon,Noakhali,53.0,95,-388.1,-4994587.109999999,-14986.22,1.7924528301886793
Maize,Winter,Tangail,297952.0,795312,1155.8,49176235.52,104242.24,2.669262163032972
Maize,Monsoon,Tangail,389100.0,829700,187.20000000000005,40660872.0,63711.0,2.132356720637368
Maize,Winter,Tangail,86000.0,176900,1239.4,9983060.0,15920.0,2.0569767441860467
Maize,Monsoon,Jessore,305100.0,791500,327.5,26036367.0,85581.0,2.594231399541134
Maize,Monsoon,Rangamati,317324.0,471210,267.1,31677596.119999997,79677.48,1.4849491371594963
Maize,Summer,Kushtia,48817.0,120432,214.5,5384807.92,9062.29,2.4670094434315915
Maize,Monsoon,Rangpur,17980.0,32250,534.8,-428140.7999999998,-7381.8,1.7936596218020022
Maize,Monsoon,Rangpur,2960.0,8450,635.7,-3605136.0,-11526.4,2.85472972972973
Maize,Winter,Jamalpur,430.0,670,1065.2,-2930254.0,-8849.5,1.558139534883721
Maize,Monsoon,Feni,36720.0,53210,2096.2,1476282.4,3180.0,1.4490740740740742
Maize,Winter,Barisal,102911.0,745795,612.5999999999999,9692164.2,15018.849999999999,7.246990117674495
Maize,Monsoon,Kaptai,34504.0,50025,874.9000000000001,-3716254.32,-10303.76,1.4498319035474148
Maize,Winter,Dinajpur,79664.0,169660,5.600000000000023,9026077.44,17289.12,2.1296947178148224
Maize,Monsoon,Kushtia,664457.0,1456460,-547.9,98612110.1,234493.66,2.1919552356284906
Maize,Winter,Narayanganj,157316.0,786919,140.89999999999998,19730588.84,33475.32,5.002154898421012
Maize,Monsoon,Rajshahi,17209.0,26167,2395.9,-318493.6200000001,-6074.469999999999,1.5205415770817596
Maize,Monsoon,Jessore,305100.0,791500,327.5,26036367.0,85581.0,2.594231399541134
Maize,Monsoon,Satkhira,50000.0,90000,968.5999999999999,2996000.0,1500.0,1.8
Maize,Winter,Mymensingh,191502.0,549109,807.0,16799751.34,43790.52,2.8673799751438627
Maize,Monsoon,Feni,39903.0,59611,1904.8000000000002,917277.5099999998,1374.7800000000007,1.4938977019271733
Maize,Monsoon,Chittagong,1210336.0,3788289,38.5,176712322.6,381410.88,3.1299482127277054
Maize,Summer,Kushtia,25472.0,38106,491.6,1643514.88,-3707.52,1.4959956030150754
Maize,Summer,Kushtia,87544.0,161869,-203.29999999999995,9824073.04,16889.52,1.8490016448871425
Maize,Winter,Rangpur,6800.0,19000,576.7,-1974560.0,-6892.0,2.7941176470588234
Maize,Monsoon,Mymensingh,375000.0,456375,903.7,33688750.0,110250.0,1.217
Maize,Winter,Mymensingh,187399.0,622294,247.0,14139059.870000001,33723.74,3.320690078388892
Maize,Winter,Satkhira,5020.0,9840,944.3545449999999,-2159049.6,-7343.4,1.9601593625498008
Maize,Winter,Dinajpur,92747.0,196862,-193.5,7401014.029999999,7041.689999999999,2.122570002264224
Maize,Summer,Natore,48.0,118,735.4000000000001,-4993064.48,-14987.04,2.4583333333333335
Maize,Monsoon,Satkhira,35000.0,52500,1031.8,435950.0,100.0,1.5
Maize,Monsoon,Bogra,841830.0,1111216,140.39999999999998,109300122.0,125692.79999999999,1.3200004751553165
Maize,Winter,Rangpur,4850.0,10500,733.561905,-3187528.0,-10399.5,2.1649484536082473
Maize,Monsoon,Narayanganj,169144.0,770221,512.4,23921318.0,53200.4,4.5536406848602375
Maize,Winter,Jamalpur,175.0,223,2495.2,-2976655.0,-8972.0,1.2742857142857142
Maize,Whole Year,Rajshahi,18037.0,40764,2884.4,-277134.48,-3047.79,2.2600210678050674
Maize,Winter,Dinajpur,79664.0,169660,205.60000000000002,10026077.44,20289.12,2.1296947178148224
Maize,Summer,Kushtia,45815.0,94700,192.79999999999995,4431193.0,7035.25,2.06700862163047
Maize,Summer,Gazipur,2071.0,4226,490.4000000000001,-3775627.86,-11565.09,2.0405601158860454
Maize,Monsoon,Dhaka,18969.0,13745,1384.6,-1725237.52,-8016.51,0.7246033001212505
Maize,Monsoon,Barisal,33288.0,86409,956.5999999999999,399703.43999999994,-345.1200000000008,2.5958002883922133
Maize,Monsoon,Cox's Bazar,552897.0,2436849,748.7,76888087.53,140282.19,4.40741946510833
Maize,Winter,Pabna,2140.0,3336,2326.8,-4663078.4,-14186.8,1.5588785046728972
Maize,Winter,Chittagong,49922.0,101605,460.79999999999995,932293.5999999996,2477.379999999999,2.0352750290453105
Maize,Winter,Kushtia,13788.0,41388,252.10000000000002,170782.7200000002,-760.5600000000004,3.001740644038294
Maize,Whole Year,Khulna,67.0,69,2846.4,-989885.68,-2977.89,1.0298507462686568
Maize,Autumn,Tongi,62780.33,74310,641.2,3943413.841,9695.0825,1.1836509938702138
Maize,Monsoon,Jessore,75017.0,276205,-259.29999999999995,5845934.470000001,6755.610000000001,3.6818987696122214
Maize,Winter,Narayanganj,145886.0,183156,312.4,19357029.5,42060.1,1.2554734518733806
Maize,Monsoon,Narsingdi,116000.0,445000,235.89999999999998,15777000.0,34600.0,3.836206896551724
Maize,Autumn,Gazipur,49126.0,113342,835.9000000000001,3968237.2,5194.0999999999985,2.3071693197085046
Maize,Monsoon,Faridpur,6050.0,17290,-48.19999999999999,-960852.0,-3761.5,2.8578512396694213
Maize,Monsoon,Dhaka,24068.0,76998,1197.7,477585.31999999983,-2501.6400000000003,3.1991856406847266
Maize,Winter,Natore,82.0,127,1010.3,-2992237.06,-8979.5,1.548780487804878
Maize,Summer,Tangail,7500.0,12500,356.0999999999999,-3286225.0,-9675.0,1.6666666666666667
Maize,Winter,Tangail,57900.0,81100,-162.5999999999999,-269058.0,-4104.0,1.4006908462867012
Maize,Monsoon,Dinajpur,422500.0,692100,707.5,68181475.0,95400.0,1.6381065088757396
Maize,Monsoon,Kaptai,48800.0,75226,2193.2,5706008.0,10104.0,1.541516393442623
Maize,Autumn,Mymensingh,223242.0,535877,712.0,33147220.479999997,78831.96,2.4004309224966627
Maize,Summer,Tangail,28200.0,36300,809.8,1074618.0,-1386.0,1.2872340425531914
Maize,Monsoon,Brahmanbaria,300976.0,662272,981.5999999999999,27736428.8,81283.04,2.2004146510020735
Maize,Monsoon,Dhaka,18969.0,13745,1584.6,-725237.52,-5016.51,0.7246033001212505
Maize,Summer,Gazipur,2266.0,5918,736.9000000000001,-3657924.64,-11252.220000000001,2.6116504854368934
Maize,Monsoon,Narsingdi,148000.0,403000,-433.29999999999995,12748160.0,16080.0,2.722972972972973
Maize,Summer,Kushtia,29237.0,42540,185.79999999999995,2555709.34,-1029.71,1.4550056435338783
Maize,Autumn,Gazipur,58692.0,94954,690.4000000000001,3358691.2800000003,3325.3199999999997,1.6178354801335786
Maize,Summer,Tangail,10900.0,17500,1114.8,76920.0,161.0,1.6055045871559632
Maize,Monsoon,Cox's Bazar,552897.0,2436849,548.7,75888087.53,137282.19,4.40741946510833
Maize,Monsoon,Chittagong,1091587.0,2982667,624.9000000000001,170372503.2,354223.71,2.7324134494089796
Maize,Summer,Barisal,71365.0,368001,830.0,6235705.6,12118.7,5.156603377005535
Maize,Monsoon,Brahmanbaria,295351.0,543061,648.0999999999999,32418491.92,53023.71,1.8386970079667921
Maize,Summer,Tangail,28200.0,36300,609.8,74618.0,-4386.0,1.2872340425531914
Maize,Summer,Natore,48.0,118,535.4000000000001,-5993064.48,-17987.04,2.4583333333333335
Maize,Monsoon,Kaptai,34504.0,50025,1274.9,-1716254.3199999998,-4303.76,1.4498319035474148
Maize,Monsoon,Rangamati,321189.0,532620,630.3,27791287.22,65085.36,1.6582759683550807
Maize,Monsoon,Barisal,35267.0,88264,1307.7,462161.39000000013,169.42000000000007,2.502736269033374
Maize,Monsoon,Rangpur,19810.0,45840,780.0,-1881113.6,-7472.2,2.313982836951035
Maize,Monsoon,Rangamati,329465.0,465090,133.20000000000005,27190451.55,70366.25,1.4116522240602187
Maize,Monsoon,Faridpur,9000.0,18000,-498.7,-2641360.0,-9030.0,2.0
Maize,Winter,Chittagong,103702.0,262272,921.0,14158845.64,11629.34,2.5290929779560662
Maize,Winter,Satkhira,140.0,260,909.8,-3986142.8,-11966.4,1.8571428571428572
Maize,Monsoon,Jamalpur,5618.0,7994,1048.8,-3188255.18,-10483.14,1.4229263082947667
Maize,Autumn,Mymensingh,244993.0,373167,397.70000000000005,31043798.72,10049.369999999999,1.523174131505798
Maize,Winter,Kushtia,12914.0,20943,674.4,267767.3799999999,357.6399999999999,1.6217283568220535
Maize,Summer,Tangail,35002.0,54906,529.5,2510714.88,4300.76,1.5686532198160106
Maize,Winter,Jessore,97123.0,473602,-64.39999999999998,4534564.91,10251.98,4.876311481317504
Maize,Summer,Kushtia,10385.0,16398,-326.1,-3011659.55,-8780.65,1.5790081848820414
Maize,Monsoon,Cox's Bazar,552897.0,2436849,748.7,76888087.53,140282.19,4.40741946510833
Maize,Monsoon,Bogra,808300.0,1085400,389.0999999999999,72925911.0,238573.0,1.3428182605468266
Maize,Autumn,Gazipur,50230.0,65866,957.0999999999999,2962724.0,8566.7,1.311288074855664
Maize,Summer,Mymensingh,156046.0,461059,207.0,10319035.82,25571.96,2.9546351716801458
Maize,Winter,Jamalpur,142.0,180,1429.9,-2978563.68,-8953.14,1.267605633802817
Maize,Monsoon,Bogra,829299.0,1209947,123.29999999999995,78412282.83,206617.74,1.458999709393114
Maize,Autumn,Gazipur,50230.0,65866,757.0999999999999,1962724.0,5566.700000000001,1.311288074855664
Maize,Monsoon,Kushtia,718026.0,1052727,342.6,117271298.9,166326.24,1.4661405018759766
Maize,Winter,Tangail,61700.0,100100,167.39999999999998,1841139.0,3425.0,1.6223662884927066
Maize,Monsoon,Chittagong,502797.0,1391132,66.70000000000005,41851190.49,137867.07,2.7667865957831888
Maize,Monsoon,Dinajpur,464500.0,792600,-541.6,38974215.0,101125.0,1.706350914962325
Maize,Monsoon,Natore,26096.0,38701,509.79999999999995,-64723.200000000186,-3910.24,1.4830242182709994
Maize,Summer,Gazipur,276.0,240,757.0999999999999,-2972731.2,-8919.96,0.8695652173913043
Maize,Monsoon,Chittagong,1296051.0,3407725,1019.0999999999999,208219472.2,447617.85,2.6293139698977894
Maize,Monsoon,Barisal,71753.0,207252,1250.1,6604619.76,9068.13,2.8884088470168496
Maize,Winter,Narayanganj,153314.0,1049167,601.9000000000001,21209813.74,41593.62,6.843256323623414
Maize,Monsoon,Sirajganj,119617.0,306937,324.5,14832500.48,33454.46,2.5659981440765107
Maize,Winter,Mymensingh,239586.0,1098173,297.0999999999999,36135446.72,67063.38,4.583627590927684
Maize,Autumn,Mymensingh,277416.0,825146,661.0,39878719.36,85547.28,2.974399457853909
Maize,Autumn,Gazipur,111982.0,284745,691.9000000000001,15601330.02,17875.68,2.5427747316533016
Maize,Monsoon,Rangpur,19810.0,45840,1180.0,118886.3999999999,-1472.1999999999998,2.313982836951035
Maize,Winter,Rangpur,7000.0,17180,1129.1,105370.0,-690.0,2.454285714285714
Maize,Monsoon,Barisal,35267.0,88264,1707.7,2462161.39,6169.42,2.502736269033374
Maize,Monsoon,Faridpur,12199.0,26000,-207.0,-1099151.82,-6926.17,2.13132223952783
Maize,Monsoon,Jamalpur,5860.0,10903,1578.5,-1993486.4,-6831.8,1.860580204778157
Maize,Summer,Tangail,22300.0,31300,389.0,-1295747.0,-9648.0,1.4035874439461884
Maize,Monsoon,Dinajpur,310536.0,549680,525.4000000000001,47368939.2,99687.6,1.770100729062009
Maize,Winter,Cox's Bazar,252561.0,1750601,431.70000000000005,40379877.36,84447.57,6.9313987511927815
Maize,Summer,Natore,36.0,80,687.4000000000001,-2994565.44,-8988.119999999999,2.2222222222222223
Maize,Summer,Mymensingh,175637.0,614084,652.8,20430601.27,32640.14,3.496324806276582
Maize,Monsoon,Kushtia,755265.0,836410,264.0,69500937.55,182816.25,1.107439110775688
Maize,Monsoon,Rangpur,17980.0,32250,534.8,-428140.7999999998,-7381.8,1.7936596218020022
Maize,Monsoon,Kushtia,907927.0,1473111,474.4,87131193.59,230061.02,1.6224993859638495
Maize,Monsoon,Mymensingh,276983.0,456105,307.79999999999995,30215801.36,49166.43,1.6466895080203479
Maize,Summer,Natore,36.0,80,887.4000000000001,-1994565.44,-5988.12,2.2222222222222223
Maize,Monsoon,Tangail,789100.0,1159800,275.70000000000005,121606781.0,251403.0,1.469775693828412
Maize,Monsoon,Rajshahi,18056.0,41242,3270.8,-148777.04000000004,-3041.5200000000004,2.284116083296411
Maize,Monsoon,Kushtia,841751.0,1294882,304.0,89195303.34,170767.71,1.5383195267959289
Maize,Winter,Mymensingh,242336.0,791005,524.1,34544268.8,69124.16,3.2640837514855408
Maize,Monsoon,Barisal,33288.0,86409,756.5999999999999,-600296.56,-3345.120000000001,2.5958002883922133
Maize,Monsoon,Jessore,530919.0,1492303,61.89999999999998,84939550.88,163203.27,2.810792230076528
Maize,Monsoon,Jessore,75017.0,276205,-459.29999999999995,4845934.470000001,3755.6100000000006,3.6818987696122214
Maize,Winter,Barisal,51093.0,278224,1083.5,5712999.28,10860.689999999999,5.445442624234239
